species,0-99,100-199,200-299,300-399,400-499,500-599,600-699,700-799,800-899,900-999,1000-1099,1100-1199,1200-1299,1300-1399,1400-1499,1500-1599,1600-1699,1700-1799,1800-1899,1900-1999,2000-2099,2100-2199,2200-2299,2300-2399,2400-2499,2500-2599,2600-2699,2700-2799,2800-2899,2900-2999,3000-3099,3100-3199,3200-3299,3300-3399,3400-3499,3500-3599,3600-3699,3700-3799,3800-3899,3900-3999,4000-4099
Albizia niopoides,0.0,0.052631578947368425,0.08771929824561403,0.02631578947368421,0.025641025641025644,0.0625,0.125,0.08333333333333334,0.23076923076923075,0.058823529411764705,0.21428571428571427,0.15384615384615385,0.06666666666666667,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albizia subdimidiata,0.0,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alchornea acutifolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307691,0.058823529411764705,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alchornea anamariae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.052631578947368425,0.0,0.14285714285714288,0.14285714285714288,0.15789473684210525,0.33333333333333337,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alchornea brittonii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.2380952380952381,0.10526315789473685,0.08333333333333334,0.0,0.1904761904761905,0.07142857142857142,0.05555555555555555,0.23076923076923075,0.3333333333333333,0.15789473684210525,0.27272727272727276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alchornea coelophylla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alchornea glandulosa,0.0,0.0,0.24561403508771928,0.39473684210526316,0.3076923076923077,0.37500000000000006,0.625,0.4166666666666667,0.07692307692307691,0.35294117647058826,0.21428571428571427,0.07692307692307693,0.7333333333333334,0.3333333333333333,0.8888888888888888,0.631578947368421,1.0,0.42857142857142866,0.4285714285714286,0.6842105263157895,0.4166666666666667,0.39999999999999997,0.5238095238095238,0.07142857142857142,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alchornea grandiflora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.07692307692307691,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.052631578947368425,0.09999999999999999,0.07142857142857144,0.09523809523809523,0.2105263157894737,0.08333333333333334,0.3333333333333333,0.380952380952381,0.14285714285714285,0.6666666666666666,0.15384615384615385,0.1111111111111111,0.05263157894736842,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alchornea grandis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.2777777777777778,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alchornea latifolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07407407407407407,0.10526315789473685,0.3,0.07142857142857144,0.28571428571428575,0.4736842105263158,0.25,0.0,0.09523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alchornea pearcei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307691,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.10526315789473685,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alchornea triplinervia,0.0,0.4210526315789474,0.22807017543859648,0.21052631578947367,0.17948717948717952,0.3125,0.0,0.16666666666666669,0.23076923076923075,0.058823529411764705,0.2857142857142857,0.3076923076923077,0.2,0.22222222222222224,0.4074074074074074,0.15789473684210525,0.0,0.21428571428571433,0.28571428571428575,0.3684210526315789,0.5833333333333334,0.06666666666666667,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alchorneopsis floribunda,0.0,0.0,0.017543859649122806,0.07894736842105263,0.05128205128205129,0.0,0.125,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alibertia bertierifolia,0.0,0.052631578947368425,0.03508771929824561,0.07894736842105263,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus amazonicus,0.0,0.0,0.12280701754385964,0.02631578947368421,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus coriaceus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus divaricatus,0.0,0.052631578947368425,0.08771929824561403,0.10526315789473684,0.1282051282051282,0.125,0.0,0.16666666666666669,0.07692307692307691,0.0,0.07142857142857142,0.0,0.2,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus dodsonii,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus edulis,0.0,0.0,0.03508771929824561,0.02631578947368421,0.0,0.0,0.0,0.0,0.15384615384615383,0.058823529411764705,0.07142857142857142,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus excelsus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus floribundus,0.0,0.052631578947368425,0.2105263157894737,0.18421052631578946,0.1282051282051282,0.125,0.0,0.16666666666666669,0.07692307692307691,0.058823529411764705,0.14285714285714285,0.07692307692307693,0.06666666666666667,0.0,0.0,0.10526315789473685,0.0,0.28571428571428575,0.14285714285714288,0.4210526315789474,0.0,0.13333333333333333,0.04761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus glabratus,0.0,0.0,0.052631578947368425,0.0,0.025641025641025644,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus incanus,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus loretensis,0.0,0.15789473684210525,0.15789473684210525,0.0,0.025641025641025644,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus pilosus,0.0,0.052631578947368425,0.12280701754385964,0.02631578947368421,0.1282051282051282,0.18750000000000003,0.0,0.16666666666666669,0.0,0.0,0.07142857142857142,0.0,0.06666666666666667,0.11111111111111112,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus punctatus,0.0,0.052631578947368425,0.2105263157894737,0.15789473684210525,0.025641025641025644,0.0625,0.0,0.0,0.0,0.11764705882352941,0.07142857142857142,0.0,0.06666666666666667,0.0,0.07407407407407407,0.052631578947368425,0.0,0.0,0.047619047619047616,0.10526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alnus acuminata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052631578947368425,0.0,0.0,0.0,0.052631578947368425,0.0,0.06666666666666667,0.0,0.07142857142857142,0.2222222222222222,0.07692307692307693,0.1111111111111111,0.0,0.18181818181818182,0.0,0.22222222222222224,0.10000000000000002,0.1,0.11764705882352941,0.125,0.23076923076923078,0.0,0.0,0.0,0.0,0.0
Alseis blackiana,0.0,0.052631578947368425,0.0,0.0,0.025641025641025644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chrysophyllum venezuelanense,0.0,0.052631578947368425,0.14035087719298245,0.13157894736842105,0.2564102564102564,0.18750000000000003,0.25,0.16666666666666669,0.5384615384615384,0.29411764705882354,0.0,0.23076923076923078,0.4,0.3333333333333333,0.037037037037037035,0.052631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinchona calisaya,0.0,0.052631578947368425,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.23529411764705882,0.14285714285714285,0.23076923076923078,0.13333333333333333,0.0,0.1111111111111111,0.0,0.19999999999999998,0.28571428571428575,0.0,0.052631578947368425,0.0,0.13333333333333333,0.1904761904761905,0.07142857142857142,0.2222222222222222,0.23076923076923075,0.6666666666666666,0.2631578947368421,0.13636363636363638,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinchona hirsuta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07692307692307693,0.0,0.3157894736842105,0.09090909090909091,0.09090909090909091,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinchona macrocalyx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.07142857142857142,0.0,0.07692307692307693,0.2222222222222222,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinchona micrantha,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.11111111111111112,0.037037037037037035,0.052631578947368425,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinchona officinalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.09090909090909091,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinchona pubescens,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.25,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.1111111111111111,0.052631578947368425,0.39999999999999997,0.21428571428571433,0.5238095238095238,0.3157894736842105,0.75,0.5333333333333333,0.5238095238095238,0.42857142857142855,0.6111111111111112,0.38461538461538464,0.7777777777777778,0.05263157894736842,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinchona pyrifolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288,0.3571428571428571,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinchonopsis amazonica,0.0,0.0,0.0,0.07894736842105263,0.28205128205128205,0.18750000000000003,0.25,0.08333333333333334,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473685,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cissus trianae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.15789473684210525,0.09999999999999999,0.0,0.14285714285714288,0.2105263157894737,0.25,0.39999999999999997,0.4285714285714286,0.3571428571428571,0.2222222222222222,0.38461538461538464,0.0,0.05263157894736842,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Citronella incarum,0.0,0.0,0.0,0.02631578947368421,0.05128205128205129,0.0,0.125,0.16666666666666669,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.0,0.10526315789473685,0.25,0.39999999999999997,0.4285714285714286,0.2857142857142857,0.2777777777777778,0.23076923076923075,0.3333333333333333,0.10526315789473684,0.18181818181818182,0.2727272727272727,0.33333333333333337,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Citrus X aurantium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307691,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clarisia biflora,0.0,0.26315789473684215,0.4385964912280702,0.28947368421052627,0.3333333333333333,0.3125,0.25,0.33333333333333337,0.5384615384615384,0.35294117647058826,0.3571428571428571,0.46153846153846156,0.6666666666666666,0.4444444444444445,0.07407407407407407,0.0,0.0,0.28571428571428575,0.09523809523809523,0.10526315789473685,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clarisia racemosa,0.0,0.2105263157894737,0.6140350877192982,0.18421052631578946,0.15384615384615385,0.37500000000000006,0.375,0.5,0.23076923076923075,0.23529411764705882,0.21428571428571427,0.23076923076923078,0.3333333333333333,0.11111111111111112,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
