species,0-99,100-199,200-299,300-399,400-499,500-599,600-699,700-799,800-899,900-999,1000-1099,1100-1199,1200-1299,1300-1399,1400-1499,1500-1599,1600-1699,1700-1799,1800-1899,1900-1999,2000-2099,2100-2199,2200-2299,2300-2399,2400-2499,2500-2599,2600-2699,2700-2799,2800-2899,2900-2999,3000-3099,3100-3199,3200-3299,3300-3399,3400-3499,3500-3599,3600-3699,3700-3799,3800-3899,3900-3999,4000-4099
Alchornea latifolia,0,0.0,0.0,0.0,0.0,0.0,0.003115264797507788,0.0,0.0,0.0023923444976076554,0.0,0.0,0.0012330456226880395,0.0013869625520110957,0.0014925373134328358,0.0,0.0,0.0,0.0,0.003003003003003003,0.005905511811023622,0.004901960784313725,0.004098360655737705,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alchornea pearcei,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012330456226880395,0.004160887656033287,0.0029850746268656717,0.0027210884353741495,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.0020491803278688526,0.0029940119760479044,0.0,0.0,0.008379888268156424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alchornea triplinervia,0,0.0,0.0017196904557179708,0.0,0.0,0.0,0.0,0.0028011204481792717,0.0,0.0,0.0,0.007575757575757576,0.0,0.005547850208044383,0.005970149253731343,0.005442176870748299,0.0031645569620253164,0.005633802816901409,0.006309148264984227,0.006006006006006006,0.00984251968503937,0.004901960784313725,0.0020491803278688526,0.011976047904191617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alibertia bertierifolia,0,0.0,0.0,0.0007733952049497294,0.0006765899864682003,0.0,0.0,0.0,0.002053388090349076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus amazonicus,0,0.0,0.0,0.0,0.0,0.0017452006980802793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus divaricatus,0,0.0,0.0008598452278589854,0.0038669760247486465,0.0006765899864682003,0.0034904013961605585,0.0,0.0,0.0,0.0,0.0,0.0,0.0012330456226880395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus edulis,0,0.0,0.0008598452278589854,0.0,0.0033829499323410014,0.0034904013961605585,0.003115264797507788,0.0028011204481792717,0.0,0.0,0.0022675736961451248,0.01893939393939394,0.007398273736128237,0.005547850208044383,0.0014925373134328358,0.006802721088435374,0.012658227848101266,0.0028169014084507044,0.0,0.012012012012012012,0.021653543307086614,0.012254901960784314,0.0020491803278688526,0.0029940119760479044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus excelsus,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus floribundus,0,0.0,0.0017196904557179708,0.002320185614849188,0.004736129905277402,0.006980802792321117,0.0,0.0056022408963585435,0.004106776180698152,0.0,0.0,0.003787878787878788,0.002466091245376079,0.0013869625520110957,0.0,0.0,0.0,0.005633802816901409,0.0,0.0,0.003937007874015748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus glabratus,0,0.0,0.0,0.0,0.0006765899864682003,0.0,0.0,0.0,0.0,0.0023923444976076554,0.0,0.0,0.0012330456226880395,0.0013869625520110957,0.0,0.0,0.0,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus psilospermus,0,0.0,0.0,0.0007733952049497294,0.0020297699594046007,0.0,0.0,0.0,0.0,0.0023923444976076554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus punctatus,0,0.010309278350515464,0.0008598452278589854,0.0007733952049497294,0.0013531799729364006,0.0017452006980802793,0.003115264797507788,0.0028011204481792717,0.0,0.0023923444976076554,0.0022675736961451248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031545741324921135,0.0,0.001968503937007874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alnus acuminata,0,0.0,0.0,0.0,0.0006765899864682003,0.0,0.0,0.0,0.002053388090349076,0.0,0.0,0.0,0.0012330456226880395,0.0027739251040221915,0.004477611940298508,0.0027210884353741495,0.0031645569620253164,0.014084507042253521,0.025236593059936908,0.0,0.005905511811023622,0.012254901960784314,0.00819672131147541,0.014970059880239521,0.012738853503184714,0.02064896755162242,0.027932960893854747,0.021621621621621623,0.01818181818181818,0.017937219730941704,0.012422360248447204,0.011834319526627219,0.039473684210526314,0.01694915254237288,0.0,0.0,0.06060606060606061,0.058823529411764705,0.043478260869565216,0.0,0.0
Chrysophyllum venezuelanense,0,0.0,0.0,0.0007733952049497294,0.0033829499323410014,0.0017452006980802793,0.003115264797507788,0.0,0.004106776180698152,0.0023923444976076554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinchona calisaya,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,0.002053388090349076,0.004784688995215311,0.0045351473922902496,0.0,0.002466091245376079,0.004160887656033287,0.005970149253731343,0.005442176870748299,0.0031645569620253164,0.005633802816901409,0.006309148264984227,0.006006006006006006,0.0,0.0024509803921568627,0.006147540983606557,0.011976047904191617,0.006369426751592357,0.0058997050147492625,0.019553072625698324,0.016216216216216217,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinchona macrocalyx,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinchona micrantha,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013869625520110957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinchona officinalis,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004784688995215311,0.0022675736961451248,0.003787878787878788,0.0,0.0,0.0014925373134328358,0.0013605442176870747,0.0,0.0,0.0031545741324921135,0.0,0.001968503937007874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinchona pubescens,0,0.0,0.0,0.0,0.0006765899864682003,0.0,0.006230529595015576,0.0,0.002053388090349076,0.0,0.0045351473922902496,0.0,0.0,0.0027739251040221915,0.0,0.0,0.0,0.0,0.0031545741324921135,0.0,0.003937007874015748,0.0024509803921568627,0.004098360655737705,0.0,0.009554140127388535,0.0058997050147492625,0.002793296089385475,0.0,0.0,0.0,0.006211180124223602,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinchona pyrifolia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029498525073746312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cissus trianae,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014344262295081968,0.005988023952095809,0.012738853503184714,0.0058997050147492625,0.030726256983240222,0.016216216216216217,0.02181818181818182,0.0,0.006211180124223602,0.023668639053254437,0.019736842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Citronella incarum,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024509803921568627,0.0020491803278688526,0.0,0.0,0.0029498525073746312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Citrus X aurantium,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013605442176870747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Citrus limon,0,0.0,0.0008598452278589854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clarisia biflora,0,0.020618556701030927,0.0034393809114359416,0.0007733952049497294,0.004736129905277402,0.0017452006980802793,0.003115264797507788,0.0028011204481792717,0.002053388090349076,0.0023923444976076554,0.0,0.0,0.0012330456226880395,0.0027739251040221915,0.0014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clarisia racemosa,0,0.010309278350515464,0.0017196904557179708,0.0030935808197989174,0.0040595399188092015,0.0034904013961605585,0.0,0.0028011204481792717,0.008213552361396304,0.004784688995215311,0.0,0.003787878787878788,0.0012330456226880395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clavija nutans,0,0.0,0.0,0.004640371229698376,0.0020297699594046007,0.0034904013961605585,0.009345794392523364,0.0,0.004106776180698152,0.0023923444976076554,0.0022675736961451248,0.0,0.002466091245376079,0.0027739251040221915,0.0014925373134328358,0.0027210884353741495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clethra castaneifolia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002793296089385475,0.0,0.007272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clethra cuneata,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003003003003003003,0.005905511811023622,0.0,0.004098360655737705,0.008982035928143712,0.0,0.0,0.008379888268156424,0.005405405405405406,0.01818181818181818,0.017937219730941704,0.018633540372670808,0.01775147928994083,0.006578947368421052,0.00847457627118644,0.009523809523809525,0.0,0.06060606060606061,0.0,0.0,0.0,0.0
Clethra fagifolia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001968503937007874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clethra ferruginea,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006211180124223602,0.0,0.013157894736842105,0.00847457627118644,0.02857142857142857,0.034482758620689655,0.0,0.0,0.0,0.0,0.0
Clethra fimbriata,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007272727272727273,0.0,0.0,0.005917159763313609,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0
Clethra pedicellaris,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031847133757961785,0.0,0.0,0.0,0.0036363636363636364,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clethra revoluta,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028169014084507044,0.0031545741324921135,0.0,0.003937007874015748,0.0024509803921568627,0.006147540983606557,0.020958083832335328,0.009554140127388535,0.0,0.008379888268156424,0.010810810810810811,0.007272727272727273,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clethra scabra,0,0.0,0.0,0.0007733952049497294,0.0,0.0,0.0,0.0028011204481792717,0.002053388090349076,0.0,0.0045351473922902496,0.003787878787878788,0.0036991368680641184,0.0027739251040221915,0.013432835820895522,0.00816326530612245,0.0189873417721519,0.005633802816901409,0.012618296529968454,0.018018018018018018,0.021653543307086614,0.007352941176470588,0.010245901639344262,0.005988023952095809,0.01592356687898089,0.008849557522123894,0.008379888268156424,0.005405405405405406,0.01090909090909091,0.004484304932735426,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clitoria arborea,0,0.0,0.0,0.0,0.0006765899864682003,0.0017452006980802793,0.003115264797507788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clusia colombiana,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031847133757961785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clusia ducu,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031645569620253164,0.0,0.0,0.0,0.0,0.0,0.004098360655737705,0.005988023952095809,0.0031847133757961785,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clusia ducuoides,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028169014084507044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clusia elliptica,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003003003003003003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008968609865470852,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clusia flavida,0,0.0,0.0008598452278589854,0.0007733952049497294,0.0,0.0,0.0,0.0,0.0,0.0023923444976076554,0.006802721088435374,0.0,0.0012330456226880395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clusia hammeliana,0,0.0,0.0,0.0,0.0,0.0017452006980802793,0.0,0.0,0.0,0.0023923444976076554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
