species,genus,region,range,genus_in_region
Pinus patula,Pinus,a.10.5,1300,1
Pinus patula,Pinus,b.5.0,300,1
Pinus patula,Pinus,c.0.-5,700,1
Pinus patula,Pinus,f.-15.-20,1900,1
Axinaea colombiana,Axinaea,b.5.0,100,4
Axinaea lehmannii,Axinaea,a.10.5,1200,3
Axinaea lehmannii,Axinaea,b.5.0,1700,4
Axinaea macrophylla,Axinaea,a.10.5,1100,3
Axinaea macrophylla,Axinaea,b.5.0,1400,4
Axinaea macrophylla,Axinaea,c.0.-5,1700,3
Axinaea scutigera,Axinaea,a.10.5,500,3
Axinaea scutigera,Axinaea,c.0.-5,200,3
Axinaea scutigera,Axinaea,e.-10.-15,900,4
Baccharis brachylaenoides,Baccharis,a.10.5,2200,3
Baccharis brachylaenoides,Baccharis,b.5.0,2200,3
Baccharis brachylaenoides,Baccharis,c.0.-5,2100,3
Baccharis brachylaenoides,Baccharis,d.-5.-10,2500,3
Baccharis brachylaenoides,Baccharis,e.-10.-15,2100,3
Baccharis brachylaenoides,Baccharis,f.-15.-20,800,3
Baccharis latifolia,Baccharis,a.10.5,2400,3
Baccharis latifolia,Baccharis,b.5.0,3100,3
Baccharis latifolia,Baccharis,c.0.-5,3200,3
Baccharis latifolia,Baccharis,d.-5.-10,2300,3
Baccharis latifolia,Baccharis,e.-10.-15,2800,3
Baccharis latifolia,Baccharis,f.-15.-20,3500,3
Baccharis latifolia,Baccharis,g.-20.-25,700,1
Baccharis oblongifolia,Baccharis,a.10.5,1800,3
Baccharis oblongifolia,Baccharis,b.5.0,1800,3
Baccharis oblongifolia,Baccharis,c.0.-5,1100,3
Baccharis oblongifolia,Baccharis,d.-5.-10,1500,3
Baccharis oblongifolia,Baccharis,e.-10.-15,2200,3
Baccharis oblongifolia,Baccharis,f.-15.-20,1300,3
Bactris barronis,Bactris,a.10.5,100,5
Bactris gasipaes,Bactris,a.10.5,1200,5
Bactris gasipaes,Bactris,b.5.0,1100,3
Bactris gasipaes,Bactris,c.0.-5,1000,3
Bactris gasipaes,Bactris,d.-5.-10,1500,3
Bactris gasipaes,Bactris,e.-10.-15,1300,3
Bactris maraja,Bactris,a.10.5,700,5
Bactris maraja,Bactris,b.5.0,600,3
Bactris maraja,Bactris,c.0.-5,900,3
Bactris maraja,Bactris,d.-5.-10,300,3
Bactris maraja,Bactris,e.-10.-15,600,3
Bactris pilosa,Bactris,a.10.5,500,5
Bactris setulosa,Bactris,a.10.5,1500,5
Bactris setulosa,Bactris,b.5.0,700,3
Bactris setulosa,Bactris,c.0.-5,1400,3
Bactris setulosa,Bactris,d.-5.-10,500,3
Bactris setulosa,Bactris,e.-10.-15,100,3
Banara glauca,Banara,a.10.5,1300,2
Banara glauca,Banara,b.5.0,1200,2
Banara guianensis,Banara,a.10.5,1600,2
Banara guianensis,Banara,b.5.0,1700,2
Banara guianensis,Banara,c.0.-5,2100,2
Banara guianensis,Banara,d.-5.-10,1800,1
Banara guianensis,Banara,e.-10.-15,2900,1
Banara guianensis,Banara,f.-15.-20,1500,1
Batocarpus costaricensis,Batocarpus,a.10.5,1100,1
Batocarpus costaricensis,Batocarpus,c.0.-5,100,2
Batocarpus costaricensis,Batocarpus,d.-5.-10,600,2
Batocarpus costaricensis,Batocarpus,e.-10.-15,1100,2
Bauhinia picta,Bauhinia,a.10.5,2000,1
Bauhinia picta,Bauhinia,b.5.0,900,2
Bauhinia picta,Bauhinia,f.-15.-20,100,1
Beilschmiedia costaricensis,Beilschmiedia,a.10.5,1100,3
Beilschmiedia costaricensis,Beilschmiedia,b.5.0,1900,4
Beilschmiedia costaricensis,Beilschmiedia,c.0.-5,1400,5
Beilschmiedia costaricensis,Beilschmiedia,d.-5.-10,1700,4
Beilschmiedia costaricensis,Beilschmiedia,e.-10.-15,1900,3
Beilschmiedia latifolia,Beilschmiedia,a.10.5,500,3
Beilschmiedia latifolia,Beilschmiedia,d.-5.-10,100,4
Beilschmiedia latifolia,Beilschmiedia,e.-10.-15,2200,3
Beilschmiedia pendula,Beilschmiedia,c.0.-5,400,5
Beilschmiedia pendula,Beilschmiedia,d.-5.-10,1500,4
Beilschmiedia tovarensis,Beilschmiedia,a.10.5,600,3
Beilschmiedia tovarensis,Beilschmiedia,b.5.0,900,4
Beilschmiedia tovarensis,Beilschmiedia,c.0.-5,1600,5
Beilschmiedia tovarensis,Beilschmiedia,d.-5.-10,900,4
Beilschmiedia tovarensis,Beilschmiedia,e.-10.-15,2700,3
Beilschmiedia tovarensis,Beilschmiedia,f.-15.-20,1600,1
Bejaria aestuans,Bejaria,a.10.5,3100,2
Bejaria aestuans,Bejaria,b.5.0,3400,2
Bejaria aestuans,Bejaria,c.0.-5,2100,2
Bejaria aestuans,Bejaria,d.-5.-10,3300,2
Bejaria aestuans,Bejaria,e.-10.-15,2800,1
Bejaria aestuans,Bejaria,f.-15.-20,2400,1
Bejaria aestuans,Bejaria,g.-20.-25,900,1
Bejaria resinosa,Bejaria,a.10.5,2000,2
Bejaria resinosa,Bejaria,b.5.0,1700,2
Bejaria resinosa,Bejaria,c.0.-5,1900,2
Bejaria resinosa,Bejaria,d.-5.-10,1300,2
Bellucia grossularioides,Bellucia,a.10.5,900,2
Bellucia grossularioides,Bellucia,b.5.0,1900,2
Bellucia grossularioides,Bellucia,c.0.-5,200,2
Bellucia grossularioides,Bellucia,e.-10.-15,900,3
Bellucia grossularioides,Bellucia,f.-15.-20,600,3
Bellucia pentamera,Bellucia,a.10.5,1500,2
Bellucia pentamera,Bellucia,b.5.0,1100,2
Bellucia pentamera,Bellucia,c.0.-5,1500,2
Bellucia pentamera,Bellucia,d.-5.-10,900,1
Bellucia pentamera,Bellucia,e.-10.-15,2000,3
Bellucia pentamera,Bellucia,f.-15.-20,1300,3
Bertiera angustifolia,Bertiera,a.10.5,700,1
Bertiera angustifolia,Bertiera,b.5.0,500,1
Bertiera angustifolia,Bertiera,c.0.-5,600,1
Bertiera angustifolia,Bertiera,e.-10.-15,800,1
Besleria formosa,Besleria,a.10.5,1400,1
Besleria formosa,Besleria,b.5.0,2100,1
Besleria formosa,Besleria,c.0.-5,1700,1
Billia rosea,Billia,a.10.5,2500,1
Billia rosea,Billia,b.5.0,3600,1
Billia rosea,Billia,c.0.-5,1400,1
Blakea cuatrecasii,Blakea,a.10.5,1300,3
Blakea cuatrecasii,Blakea,b.5.0,600,3
Blakea holtonii,Blakea,a.10.5,500,3
Piper aduncum,Piper,a.10.5,2300,24
Piper aduncum,Piper,b.5.0,2200,22
Piper aduncum,Piper,c.0.-5,3000,22
Piper aduncum,Piper,d.-5.-10,2900,16
Piper aduncum,Piper,e.-10.-15,2200,11
Piper aduncum,Piper,f.-15.-20,2600,8
Piper aduncum,Piper,g.-20.-25,1000,3
Piper amalago,Piper,a.10.5,900,24
Piper amalago,Piper,b.5.0,300,22
Piper amalago,Piper,c.0.-5,300,22
Piper amalago,Piper,d.-5.-10,2200,16
Piper amalago,Piper,e.-10.-15,1400,11
Piper amalago,Piper,f.-15.-20,1700,8
Piper amalago,Piper,g.-20.-25,1300,3
Piper arboreum,Piper,a.10.5,1600,24
Piper arboreum,Piper,b.5.0,1400,22
Piper arboreum,Piper,c.0.-5,2100,22
Piper arboreum,Piper,d.-5.-10,2400,16
Piper arboreum,Piper,e.-10.-15,1300,11
Piper arboreum,Piper,f.-15.-20,700,8
Piper archeri,Piper,a.10.5,2000,24
Piper archeri,Piper,b.5.0,900,22
Piper artanthe,Piper,a.10.5,1800,24
Piper artanthe,Piper,b.5.0,1100,22
Piper augustum,Piper,a.10.5,1600,24
Piper augustum,Piper,b.5.0,2200,22
Piper augustum,Piper,c.0.-5,2000,22
Piper augustum,Piper,d.-5.-10,900,16
Piper augustum,Piper,e.-10.-15,1000,11
Piper barbatum,Piper,a.10.5,1100,24
Piper barbatum,Piper,b.5.0,1100,22
Piper barbatum,Piper,c.0.-5,1900,22
Piper barbatum,Piper,d.-5.-10,2900,16
Piper barbatum,Piper,e.-10.-15,200,11
Piper carpunya,Piper,a.10.5,1100,24
Piper carpunya,Piper,b.5.0,1100,22
Piper carpunya,Piper,c.0.-5,2000,22
Piper carpunya,Piper,d.-5.-10,1300,16
Piper cernuum,Piper,a.10.5,2100,24
Piper cernuum,Piper,b.5.0,1600,22
Piper cernuum,Piper,f.-15.-20,1200,8
Piper crassinervium,Piper,a.10.5,1200,24
Piper crassinervium,Piper,b.5.0,2000,22
Piper crassinervium,Piper,c.0.-5,2100,22
Piper crassinervium,Piper,d.-5.-10,1200,16
Piper crassinervium,Piper,e.-10.-15,2600,11
Piper crassinervium,Piper,f.-15.-20,2200,8
Piper daniel-gonzalezii,Piper,a.10.5,500,24
Piper divulgatum,Piper,a.10.5,1200,24
Piper glanduligerum,Piper,a.10.5,1100,24
Piper glanduligerum,Piper,b.5.0,700,22
Piper gorgonillense,Piper,a.10.5,1100,24
Piper gorgonillense,Piper,b.5.0,600,22
Piper grande,Piper,a.10.5,500,24
Piper grande,Piper,b.5.0,700,22
Piper grande,Piper,c.0.-5,400,22
Piper grande,Piper,d.-5.-10,100,16
Piper imperiale,Piper,a.10.5,800,24
Piper imperiale,Piper,b.5.0,1100,22
Piper imperiale,Piper,c.0.-5,1100,22
Piper lacunosum,Piper,a.10.5,1400,24
Piper lacunosum,Piper,b.5.0,2500,22
Piper lacunosum,Piper,c.0.-5,400,22
Piper longispicum,Piper,a.10.5,1100,24
Piper longispicum,Piper,b.5.0,200,22
Piper marequitense,Piper,b.5.0,600,22
Piper marequitense,Piper,c.0.-5,1600,22
Piper munchanum,Piper,a.10.5,1500,24
Piper munchanum,Piper,c.0.-5,400,22
Piper munchanum,Piper,d.-5.-10,1200,16
Piper nubigenum,Piper,b.5.0,2500,22
Piper nubigenum,Piper,c.0.-5,1400,22
Piper obliquum,Piper,a.10.5,1400,24
Piper obliquum,Piper,b.5.0,2000,22
Piper obliquum,Piper,c.0.-5,2200,22
Piper obliquum,Piper,d.-5.-10,2600,16
Piper obliquum,Piper,e.-10.-15,2100,11
Piper phytolaccifolium,Piper,a.10.5,1900,24
Piper phytolaccifolium,Piper,b.5.0,1000,22
Piper phytolaccifolium,Piper,c.0.-5,2600,22
Piper reticulatum,Piper,a.10.5,1300,24
Piper reticulatum,Piper,b.5.0,100,22
Piper reticulatum,Piper,c.0.-5,400,22
Piper reticulatum,Piper,d.-5.-10,600,16
Piper reticulatum,Piper,e.-10.-15,900,11
Piper scobinifolium,Piper,a.10.5,300,24
Piper tuberculatum,Piper,a.10.5,1900,24
Piper tuberculatum,Piper,b.5.0,800,22
Piper tuberculatum,Piper,c.0.-5,600,22
Piper tuberculatum,Piper,d.-5.-10,1700,16
Piper tuberculatum,Piper,e.-10.-15,1000,11
Piper tuberculatum,Piper,f.-15.-20,500,8
Piptocoma discolor,Piptocoma,a.10.5,2900,1
Piptocoma discolor,Piptocoma,b.5.0,1600,1
Piptocoma discolor,Piptocoma,c.0.-5,2400,1
Piptocoma discolor,Piptocoma,d.-5.-10,1800,1
Pithecellobium dulce,Pithecellobium,a.10.5,1500,1
Pithecellobium dulce,Pithecellobium,b.5.0,1100,1
Platymiscium darienense,Platymiscium,a.10.5,1300,3
Platymiscium hebestachyum,Platymiscium,a.10.5,800,3
Platymiscium pinnatum,Platymiscium,a.10.5,1200,3
Platymiscium pinnatum,Platymiscium,b.5.0,700,1
Platymiscium pinnatum,Platymiscium,c.0.-5,200,2
Platymiscium pinnatum,Platymiscium,e.-10.-15,1400,2
Platymiscium pinnatum,Platymiscium,f.-15.-20,1400,2
Platymiscium stipulare,Platymiscium,c.0.-5,800,2
Platymiscium stipulare,Platymiscium,d.-5.-10,300,2
Platymiscium stipulare,Platymiscium,e.-10.-15,700,2
Platymiscium stipulare,Platymiscium,f.-15.-20,1000,2
Platypodium elegans,Platypodium,a.10.5,700,1
Platypodium elegans,Platypodium,f.-15.-20,2200,1
Pleuranthodendron lindenii,Pleuranthodendron,a.10.5,700,1
Pleuranthodendron lindenii,Pleuranthodendron,b.5.0,600,1
Pleuranthodendron lindenii,Pleuranthodendron,c.0.-5,900,1
Pleuranthodendron lindenii,Pleuranthodendron,d.-5.-10,1100,1
Pleuranthodendron lindenii,Pleuranthodendron,e.-10.-15,300,1
Pleurothyrium cuneifolium,Pleurothyrium,a.10.5,600,2
Pleurothyrium cuneifolium,Pleurothyrium,c.0.-5,1000,3
Pleurothyrium cuneifolium,Pleurothyrium,d.-5.-10,1400,4
Pleurothyrium cuneifolium,Pleurothyrium,e.-10.-15,2200,4
Pleurothyrium cuneifolium,Pleurothyrium,f.-15.-20,800,2
Pleurothyrium trianae,Pleurothyrium,a.10.5,1200,2
Pleurothyrium trianae,Pleurothyrium,b.5.0,100,1
Pleurothyrium trianae,Pleurothyrium,c.0.-5,1900,3
Pleurothyrium trianae,Pleurothyrium,d.-5.-10,600,4
Pleurothyrium trianae,Pleurothyrium,e.-10.-15,1400,4
Pleurothyrium trianae,Pleurothyrium,f.-15.-20,700,2
Plumeria rubra,Plumeria,a.10.5,1200,1
Plumeria rubra,Plumeria,c.0.-5,400,1
Plumeria rubra,Plumeria,f.-15.-20,2400,1
Podocarpus guatemalensis,Podocarpus,a.10.5,100,2
Podocarpus guatemalensis,Podocarpus,c.0.-5,1700,2
Podocarpus oleifolius,Podocarpus,a.10.5,1900,2
Podocarpus oleifolius,Podocarpus,b.5.0,2800,2
Podocarpus oleifolius,Podocarpus,c.0.-5,3100,2
Podocarpus oleifolius,Podocarpus,d.-5.-10,2800,2
Podocarpus oleifolius,Podocarpus,e.-10.-15,3000,2
Podocarpus oleifolius,Podocarpus,f.-15.-20,1600,2
Poeppigia procera,Poeppigia,e.-10.-15,200,1
Pogonopus speciosus,Pogonopus,a.10.5,300,1
Polybotrya polybotryoides,Polybotrya,a.10.5,300,1
Polybotrya polybotryoides,Polybotrya,b.5.0,1000,1
Polybotrya polybotryoides,Polybotrya,c.0.-5,1200,1
Posoqueria coriacea,Posoqueria,a.10.5,1500,2
Posoqueria coriacea,Posoqueria,b.5.0,2100,3
Posoqueria coriacea,Posoqueria,c.0.-5,1600,2
Posoqueria coriacea,Posoqueria,d.-5.-10,2000,2
Posoqueria coriacea,Posoqueria,e.-10.-15,3200,2
Posoqueria latifolia,Posoqueria,a.10.5,2000,2
Posoqueria latifolia,Posoqueria,b.5.0,2400,3
Posoqueria latifolia,Posoqueria,c.0.-5,1600,2
Posoqueria latifolia,Posoqueria,d.-5.-10,1300,2
Posoqueria latifolia,Posoqueria,e.-10.-15,2300,2
Posoqueria latifolia,Posoqueria,f.-15.-20,100,1
Potalia amara,Potalia,a.10.5,400,1
Potalia amara,Potalia,b.5.0,600,1
Potalia amara,Potalia,c.0.-5,900,1
Potalia amara,Potalia,d.-5.-10,1100,1
Potalia amara,Potalia,e.-10.-15,1000,1
Poulsenia armata,Poulsenia,a.10.5,1800,1
Poulsenia armata,Poulsenia,b.5.0,1700,1
Poulsenia armata,Poulsenia,c.0.-5,1100,1
Poulsenia armata,Poulsenia,d.-5.-10,800,1
Poulsenia armata,Poulsenia,e.-10.-15,1500,1
Poulsenia armata,Poulsenia,f.-15.-20,900,1
Pourouma bicolor,Pourouma,a.10.5,1400,5
Pourouma bicolor,Pourouma,b.5.0,1000,4
Pourouma bicolor,Pourouma,c.0.-5,1600,6
Pourouma bicolor,Pourouma,d.-5.-10,700,6
Pourouma bicolor,Pourouma,e.-10.-15,1400,5
Pourouma bicolor,Pourouma,f.-15.-20,700,4
Pourouma cecropiifolia,Pourouma,a.10.5,900,5
Pourouma cecropiifolia,Pourouma,b.5.0,1300,4
Pourouma cecropiifolia,Pourouma,c.0.-5,2000,6
Pourouma cecropiifolia,Pourouma,d.-5.-10,900,6
Pourouma cecropiifolia,Pourouma,e.-10.-15,1300,5
Pourouma cecropiifolia,Pourouma,f.-15.-20,1400,4
Pourouma guianensis,Pourouma,b.5.0,1200,4
Pourouma guianensis,Pourouma,c.0.-5,1700,6
Pourouma guianensis,Pourouma,d.-5.-10,1400,6
Pourouma guianensis,Pourouma,e.-10.-15,1600,5
Pourouma guianensis,Pourouma,f.-15.-20,1200,4
Pourouma hirsutipetiolata,Pourouma,a.10.5,900,5
Pourouma melinonii,Pourouma,a.10.5,1200,5
Pourouma melinonii,Pourouma,c.0.-5,1600,6
Pourouma melinonii,Pourouma,d.-5.-10,1300,6
Pourouma minor,Pourouma,a.10.5,1300,5
Pourouma minor,Pourouma,b.5.0,800,4
Pourouma minor,Pourouma,c.0.-5,1600,6
Pourouma minor,Pourouma,d.-5.-10,700,6
Pourouma minor,Pourouma,e.-10.-15,3000,5
Pourouma minor,Pourouma,f.-15.-20,1400,4
Pouteria baehniana,Pouteria,a.10.5,1400,9
Pouteria baehniana,Pouteria,b.5.0,1500,11
Pouteria baehniana,Pouteria,c.0.-5,1900,18
Pouteria baehniana,Pouteria,d.-5.-10,1200,9
Pouteria baehniana,Pouteria,e.-10.-15,1000,16
Pouteria baehniana,Pouteria,f.-15.-20,1800,10
Pouteria bangii,Pouteria,b.5.0,200,11
Pouteria bangii,Pouteria,c.0.-5,1800,18
Pouteria bangii,Pouteria,e.-10.-15,1000,16
Pouteria bangii,Pouteria,f.-15.-20,800,10
Pouteria bilocularis,Pouteria,b.5.0,800,11
Pouteria bilocularis,Pouteria,c.0.-5,1400,18
Pouteria bilocularis,Pouteria,d.-5.-10,1100,9
Pouteria bilocularis,Pouteria,e.-10.-15,1700,16
Pouteria bilocularis,Pouteria,f.-15.-20,1300,10
Pouteria caimito,Pouteria,a.10.5,200,9
Pouteria caimito,Pouteria,b.5.0,1100,11
Pouteria caimito,Pouteria,c.0.-5,2000,18
Pouteria caimito,Pouteria,d.-5.-10,1000,9
Pouteria caimito,Pouteria,e.-10.-15,1800,16
Pouteria caimito,Pouteria,f.-15.-20,2100,10
Pouteria cuspidata,Pouteria,a.10.5,800,9
Pouteria cuspidata,Pouteria,b.5.0,1400,11
Pouteria cuspidata,Pouteria,c.0.-5,1500,18
Pouteria cuspidata,Pouteria,d.-5.-10,800,9
Pouteria cuspidata,Pouteria,e.-10.-15,1400,16
Pouteria cuspidata,Pouteria,f.-15.-20,200,10
Pouteria durlandii,Pouteria,a.10.5,900,9
Pouteria durlandii,Pouteria,c.0.-5,800,18
Pouteria durlandii,Pouteria,e.-10.-15,1000,16
Pouteria durlandii,Pouteria,f.-15.-20,600,10
Pouteria glomerata,Pouteria,a.10.5,400,9
Pouteria glomerata,Pouteria,b.5.0,200,11
Pouteria glomerata,Pouteria,c.0.-5,1200,18
Pouteria glomerata,Pouteria,e.-10.-15,1000,16
Pouteria glomerata,Pouteria,f.-15.-20,200,10
Pouteria lucuma,Pouteria,a.10.5,500,9
Pouteria lucuma,Pouteria,b.5.0,1600,11
Pouteria lucuma,Pouteria,c.0.-5,2100,18
Pouteria lucuma,Pouteria,d.-5.-10,1900,9
Pouteria lucuma,Pouteria,e.-10.-15,1400,16
Pouteria multiflora,Pouteria,a.10.5,1600,9
Pouteria multiflora,Pouteria,b.5.0,1600,11
Pouteria multiflora,Pouteria,c.0.-5,1000,18
Pouteria multiflora,Pouteria,d.-5.-10,100,9
Pouteria reticulata,Pouteria,b.5.0,600,11
Pouteria reticulata,Pouteria,c.0.-5,500,18
Pouteria reticulata,Pouteria,d.-5.-10,400,9
Pouteria reticulata,Pouteria,e.-10.-15,1000,16
Pouteria reticulata,Pouteria,f.-15.-20,100,10
Pouteria subrotata,Pouteria,a.10.5,100,9
Pouteria torta,Pouteria,a.10.5,2200,9
Pouteria torta,Pouteria,b.5.0,3500,11
Pouteria torta,Pouteria,c.0.-5,1400,18
Pouteria torta,Pouteria,d.-5.-10,2400,9
Pouteria torta,Pouteria,e.-10.-15,1600,16
Pouteria torta,Pouteria,f.-15.-20,1800,10
Pradosia colombiana,Pradosia,a.10.5,600,1
Praecereus euchlorus,Praecereus,a.10.5,600,1
Praecereus euchlorus,Praecereus,c.0.-5,1400,1
Praecereus euchlorus,Praecereus,e.-10.-15,500,1
Praecereus euchlorus,Praecereus,f.-15.-20,700,1
Prestoea acuminata,Prestoea,a.10.5,1000,3
Prestoea acuminata,Prestoea,b.5.0,2200,3
Prestoea acuminata,Prestoea,c.0.-5,1900,3
Prestoea acuminata,Prestoea,d.-5.-10,1700,1
Prestoea acuminata,Prestoea,e.-10.-15,1800,1
Prestoea acuminata,Prestoea,f.-15.-20,1500,1
Prestoea decurrens,Prestoea,a.10.5,1000,3
Prestoea decurrens,Prestoea,b.5.0,700,3
Prestoea decurrens,Prestoea,c.0.-5,500,3
Prestoea ensiformis,Prestoea,a.10.5,100,3
Prestoea ensiformis,Prestoea,b.5.0,1200,3
Prestoea ensiformis,Prestoea,c.0.-5,1800,3
Prionostemma asperum,Prionostemma,a.10.5,200,1
Prionostemma asperum,Prionostemma,b.5.0,100,1
Prionostemma asperum,Prionostemma,e.-10.-15,300,1
Prionostemma asperum,Prionostemma,f.-15.-20,100,1
Protium altsonii,Protium,b.5.0,3300,15
Protium altsonii,Protium,e.-10.-15,700,13
Protium amplum,Protium,a.10.5,900,12
Protium amplum,Protium,b.5.0,1100,15
Protium apiculatum,Protium,a.10.5,800,12
Protium apiculatum,Protium,b.5.0,700,15
Protium apiculatum,Protium,e.-10.-15,100,13
Protium aracouchini,Protium,a.10.5,900,12
Protium aracouchini,Protium,b.5.0,1300,15
Protium aracouchini,Protium,c.0.-5,700,9
Protium aracouchini,Protium,d.-5.-10,600,9
Protium aracouchini,Protium,e.-10.-15,800,13
Protium colombianum,Protium,a.10.5,1200,12
Protium divaricatum,Protium,a.10.5,100,12
Protium divaricatum,Protium,c.0.-5,500,9
Protium divaricatum,Protium,d.-5.-10,300,9
Protium divaricatum,Protium,e.-10.-15,1200,13
Protium ecuadorense,Protium,a.10.5,200,12
Protium ecuadorense,Protium,b.5.0,1700,15
Protium guianense,Protium,b.5.0,400,15
Protium macrophyllum,Protium,a.10.5,500,12
Protium opacum,Protium,b.5.0,1300,15
Protium opacum,Protium,c.0.-5,1600,9
Protium opacum,Protium,e.-10.-15,700,13
Protium sagotianum,Protium,a.10.5,1000,12
Protium sagotianum,Protium,b.5.0,700,15
Protium sagotianum,Protium,c.0.-5,400,9
Protium sagotianum,Protium,d.-5.-10,300,9
Protium sagotianum,Protium,e.-10.-15,300,13
Protium spruceanum,Protium,a.10.5,600,12
Protium spruceanum,Protium,c.0.-5,300,9
Protium spruceanum,Protium,d.-5.-10,100,9
Protium spruceanum,Protium,e.-10.-15,1300,13
Protium subserratum,Protium,a.10.5,800,12
Protium subserratum,Protium,b.5.0,500,15
Protium subserratum,Protium,c.0.-5,1000,9
Protium subserratum,Protium,d.-5.-10,800,9
Protium tenuifolium,Protium,a.10.5,1500,12
Protium tenuifolium,Protium,b.5.0,600,15
Protium tenuifolium,Protium,d.-5.-10,500,9
Protium tenuifolium,Protium,e.-10.-15,300,13
Protium tovarense,Protium,a.10.5,800,12
Protium tovarense,Protium,b.5.0,1400,15
Protium unifoliolatum,Protium,b.5.0,700,15
Protium unifoliolatum,Protium,c.0.-5,400,9
Protium unifoliolatum,Protium,e.-10.-15,900,13
Protium unifoliolatum,Protium,f.-15.-20,100,4
Prumnopitys montana,Prumnopitys,a.10.5,2400,1
Prumnopitys montana,Prumnopitys,b.5.0,500,1
Prumnopitys montana,Prumnopitys,c.0.-5,1500,1
Prumnopitys montana,Prumnopitys,d.-5.-10,1700,2
Prumnopitys montana,Prumnopitys,e.-10.-15,1300,2
Prunus debilis,Prunus,a.10.5,600,3
Prunus debilis,Prunus,b.5.0,2000,6
Prunus debilis,Prunus,c.0.-5,2000,5
Prunus debilis,Prunus,d.-5.-10,2300,3
Prunus debilis,Prunus,e.-10.-15,2800,6
Prunus debilis,Prunus,f.-15.-20,1400,3
Prunus integrifolia,Prunus,a.10.5,1800,3
Prunus integrifolia,Prunus,b.5.0,1300,6
Prunus integrifolia,Prunus,d.-5.-10,400,3
Prunus integrifolia,Prunus,e.-10.-15,2000,6
Prunus integrifolia,Prunus,f.-15.-20,2200,3
Prunus integrifolia,Prunus,g.-20.-25,400,1
Prunus opaca,Prunus,a.10.5,1400,3
Prunus opaca,Prunus,b.5.0,1100,6
Prunus opaca,Prunus,c.0.-5,1200,5
Prunus subcorymbosa,Prunus,b.5.0,1300,6
Prunus subcorymbosa,Prunus,c.0.-5,1100,5
Prunus subcorymbosa,Prunus,e.-10.-15,1800,6
Psammisia graebneriana,Psammisia,a.10.5,500,2
Psammisia graebneriana,Psammisia,b.5.0,1400,2
Psammisia graebneriana,Psammisia,c.0.-5,100,1
Psammisia macrophylla,Psammisia,a.10.5,1600,2
Psammisia macrophylla,Psammisia,b.5.0,1000,2
Pseudobombax septenatum,Pseudobombax,a.10.5,1200,1
Pseudobombax septenatum,Pseudobombax,b.5.0,200,1
Pseudobombax septenatum,Pseudobombax,c.0.-5,600,1
Pseudobombax septenatum,Pseudobombax,d.-5.-10,300,1
Pseudobombax septenatum,Pseudobombax,e.-10.-15,1000,2
Pseudobombax septenatum,Pseudobombax,f.-15.-20,700,2
Pseudolmedia laevigata,Pseudolmedia,a.10.5,1700,2
Pseudolmedia laevigata,Pseudolmedia,b.5.0,1800,4
Pseudolmedia laevigata,Pseudolmedia,c.0.-5,1600,4
Pseudolmedia laevigata,Pseudolmedia,d.-5.-10,1500,4
Pseudolmedia laevigata,Pseudolmedia,e.-10.-15,1500,4
Pseudolmedia laevigata,Pseudolmedia,f.-15.-20,1300,4
Pseudolmedia laevis,Pseudolmedia,a.10.5,1000,2
Pseudolmedia laevis,Pseudolmedia,b.5.0,1200,4
Pseudolmedia laevis,Pseudolmedia,c.0.-5,1600,4
Pseudolmedia laevis,Pseudolmedia,d.-5.-10,2400,4
Pseudolmedia laevis,Pseudolmedia,e.-10.-15,1800,4
Pseudolmedia laevis,Pseudolmedia,f.-15.-20,1400,4
Pseudolmedia rigida,Pseudolmedia,b.5.0,1800,4
Pseudolmedia rigida,Pseudolmedia,c.0.-5,1800,4
Pseudolmedia rigida,Pseudolmedia,d.-5.-10,400,4
Pseudolmedia rigida,Pseudolmedia,e.-10.-15,2800,4
Pseudolmedia rigida,Pseudolmedia,f.-15.-20,500,4
Pseudoxandra sclerocarpa,Pseudoxandra,a.10.5,900,1
Psidium cattleyanum,Psidium,a.10.5,2200,2
Psidium guineense,Psidium,a.10.5,2300,2
Psidium guineense,Psidium,b.5.0,2600,1
Psidium guineense,Psidium,c.0.-5,1600,1
Psidium guineense,Psidium,d.-5.-10,1800,1
Psidium guineense,Psidium,e.-10.-15,1900,1
Psidium guineense,Psidium,f.-15.-20,2200,1
Psidium guineense,Psidium,g.-20.-25,800,1
Psychotria biaristata,Psychotria,a.10.5,300,11
Psychotria brachiata,Psychotria,a.10.5,1200,11
Psychotria brachiata,Psychotria,c.0.-5,1000,9
Psychotria capitata,Psychotria,a.10.5,1100,11
Psychotria cauligera,Psychotria,c.0.-5,800,9
Psychotria ernestii,Psychotria,e.-10.-15,1200,6
Psychotria ernestii,Psychotria,f.-15.-20,200,2
Psychotria fortuita,Psychotria,a.10.5,600,11
Psychotria fortuita,Psychotria,b.5.0,1000,7
Psychotria fortuita,Psychotria,c.0.-5,600,9
Psychotria fortuita,Psychotria,d.-5.-10,400,5
Psychotria fortuita,Psychotria,e.-10.-15,800,6
Psychotria horizontalis,Psychotria,a.10.5,1000,11
Psychotria horizontalis,Psychotria,c.0.-5,800,9
Psychotria micrantha,Psychotria,a.10.5,2100,11
Psychotria micrantha,Psychotria,b.5.0,1000,7
Psychotria micrantha,Psychotria,c.0.-5,700,9
Psychotria micrantha,Psychotria,d.-5.-10,500,5
Psychotria micrantha,Psychotria,e.-10.-15,400,6
Psychotria monsalveae,Psychotria,a.10.5,1000,11
