species,0-99,100-199,200-299,300-399,400-499,500-599,600-699,700-799,800-899,900-999,1000-1099,1100-1199,1200-1299,1300-1399,1400-1499,1500-1599,1600-1699,1700-1799,1800-1899,1900-1999,2000-2099,2100-2199,2200-2299,2300-2399,2400-2499,2500-2599,2600-2699,2700-2799,2800-2899,2900-2999,3000-3099,3100-3199,3200-3299,3300-3399,3400-3499,3500-3599,3600-3699,3700-3799,3800-3899,3900-3999,4000-4099
Cordia panamensis,0,7,2,0,4,5,3,8,5,1,1,2,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordiera myrciifolia,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornus peruviana,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornutia pyramidata,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cosmibuena grandiflora,0,0,0,0,0,2,0,0,0,1,0,1,1,0,4,2,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Couma macrocarpa,0,9,3,4,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Couratari guianensis,0,5,3,3,0,2,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Couroupita guianensis,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coussapoa contorta,0,0,0,0,0,0,0,0,2,0,0,0,1,3,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coussapoa crassivenosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coussapoa herthae,0,0,3,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coussapoa villosa,0,0,1,2,2,0,1,0,0,5,0,2,1,0,1,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coussarea antioquiana,0,0,1,3,10,2,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coussarea enneantha,0,1,1,0,2,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coussarea grandifolia,0,1,3,1,4,2,3,6,2,3,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coussarea hirticalyx,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coussarea klugii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coussarea latifolia,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coussarea macrocalyx,0,0,0,0,2,0,1,4,1,4,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coussarea paniculata,0,8,2,8,8,10,20,9,4,0,0,1,0,3,4,4,0,5,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coutarea hexandra,0,1,0,10,0,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Crepidospermum rhoifolium,0,7,6,4,7,12,18,16,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critoniopsis glandulata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,3,3,3,5,6,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Croton argenteus,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croton gossypiifolius,0,0,0,0,0,1,5,4,0,1,0,3,4,0,3,0,3,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croton killipianus,0,1,3,3,3,3,7,3,3,0,0,4,0,1,0,2,4,6,10,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croton lechleri,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croton mutisianus,0,0,0,0,0,0,0,0,0,3,0,0,1,1,5,3,4,5,11,8,23,15,13,3,4,13,7,0,2,0,0,0,0,0,1,0,0,0,0,0,0
Croton niveus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croton sampatik,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croton schiedeanus,0,6,11,8,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croton smithianus,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,3,2,2,2,4,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuatresia cuspidata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuatresia garciae,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuatresia riparia,0,0,0,0,1,0,3,2,0,1,1,1,0,4,0,0,1,9,1,0,2,0,3,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cupania americana,0,4,3,7,5,2,2,0,0,1,2,3,3,2,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cupania cinerea,0,1,1,1,5,3,6,4,8,7,9,3,1,5,3,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cupania latifolia,0,2,3,11,4,6,2,3,5,3,5,3,4,4,3,6,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cupania livida,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cupania scrobiculata,0,3,0,0,1,2,1,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curatella americana,0,4,4,2,2,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyathea andina,0,0,0,0,0,1,2,0,1,0,3,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Cyathea austropallescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyathea bipinnatifida,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyathea brunnescens,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyathea caracasana,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,2,3,2,1,1,2,0,1,3,4,2,4,0,1,1,0,0,0,0,0,0,0,0,0
Cyathea conjugata,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,1,2,0,3,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyathea delgadii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,1,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Cyathea divergens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyathea frondosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
Cyathea fulva,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyathea kalbreyeri,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyathea lechleri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cyathea lindeniana,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyathea meridensis,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,3,1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Cyathea multiflora,0,0,0,0,1,0,0,2,1,0,0,2,0,1,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyathea nigripes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyathea pallescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Cyathea pauciflora,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cyathea pilosissima,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyathea planadae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyathea pungens,0,0,0,0,0,0,1,0,0,1,0,0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyathea squamipes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,6,2,2,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cyathea straminea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Cyathea suprastrigosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Cybianthus humilis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cybianthus iteoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,2,3,3,2,5,14,1,7,9,8,7,12,7,2,0,0,0,0,0,0
Cybianthus laurifolius,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,8,7,6,6,2,2,3,3,2,8,6,4,3,3,2,2,0,0,1,0,0,0,0,0
Cybianthus marginatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,4,23,3,2,6,7,3,4,1,0,0,0,0
Cybianthus pastensis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,7,4,1,6,3,0,0,3,4,6,2,4,3,2,3,1,3,1,0,0,0,0,0,0
Cybianthus poeppigii,0,0,0,0,1,2,3,0,1,0,0,4,0,10,4,0,0,1,3,2,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cybianthus schlimii,0,1,1,0,1,3,3,5,7,1,0,1,3,2,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cybianthus venezuelanus,0,3,1,1,5,1,1,11,11,4,1,8,4,17,9,1,3,3,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cymbopetalum sanchezii,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cynometra bauhiniifolia,0,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cynophalla flexuosa,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dacryodes acuptipyrena,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dacryodes belemensis,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dacryodes peruviana,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delostoma integrifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,0,4,3,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dendrobangia boliviana,0,0,5,7,9,7,14,7,5,1,1,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dendropanax arboreus,0,6,11,6,5,12,7,3,4,0,4,2,2,2,2,1,1,0,2,2,3,1,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dendropanax caucanus,0,1,2,3,7,5,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dendropanax cuneatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dendropanax macrophyllus,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,1,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dialium guianense,0,5,6,5,9,14,15,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dicksonia karsteniana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dicksonia sellowiana,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,1,1,2,0,0,1,3,7,6,7,1,6,4,4,0,0,1,0,0,0,0,0
Dictyocaryum lamarckianum,0,1,0,0,0,0,0,0,0,6,1,1,1,1,1,2,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dieffenbachia seguine,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dilodendron costaricense,0,0,7,4,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimorphandra macrostachya,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dioicodendron dioicum,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,2,4,3,2,1,2,2,7,6,2,1,0,0,0,0,0,0,0,0,0,0,0
Diospyros artanthifolia,0,3,1,6,2,4,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Discophora guianensis,0,6,5,9,8,7,17,10,18,4,2,4,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doliocarpus dentatus,0,3,2,1,3,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drimys granadensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,5,3,5,6,10,6,11,5,10,15,25,18,9,5,2,1,0,0,0,0
Duguetia antioquensis,0,2,5,6,15,2,18,14,12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duguetia caniflora,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duguetia colombiana,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duguetia gentryi,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dunalia solanacea,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,3,8,1,8,3,4,0,0,3,0,0,0,0,0,0,0,0
Duroia hirsuta,0,1,6,1,2,1,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dussia lehmannii,0,0,2,1,1,1,0,1,0,0,0,2,0,7,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dussia macroprophyllata,0,0,3,0,1,0,2,0,0,0,3,0,0,2,1,0,0,3,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dussia tessmannii,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dystovomita paniculata,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecclinusa lanceolata,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecclinusa ramiflora,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elaeagia ecuadorensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elaeagia karstenii,0,0,0,1,0,1,0,0,1,5,1,0,0,4,1,1,7,0,2,2,2,0,1,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elaeagia mariae,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Elaeagia myriantha,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elaeagia pastoensis,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,3,5,3,10,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elaeagia utilis,0,0,0,0,0,1,0,0,0,0,0,2,2,3,1,5,2,3,4,2,6,3,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Endlicheria formosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Endlicheria gracilis,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Endlicheria griseo-sericea,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Endlicheria griseosericea,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Endlicheria metallica,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Endlicheria pyriformis,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Endlicheria sericea,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Endlicheria tschudyana,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Entada gigas,0,3,0,0,1,4,0,3,4,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterolobium cyclocarpum,0,0,1,2,4,3,4,5,0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterolobium schomburgkii,0,0,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eriotheca globosa,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erythrina berteroana,0,0,2,1,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erythrina edulis,0,0,1,1,0,0,0,0,0,2,0,1,2,1,4,2,9,0,6,7,4,9,8,7,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Erythrina poeppigiana,0,0,1,1,1,0,6,0,2,3,1,1,4,1,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erythroxylum citrifolium,0,0,1,5,3,0,12,9,19,16,5,10,2,5,1,2,0,7,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erythroxylum gracilipes,0,1,0,3,4,5,14,10,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erythroxylum havanense,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erythroxylum hondense,0,1,0,2,0,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erythroxylum macrophyllum,0,4,7,7,11,8,13,3,1,1,0,4,0,2,5,5,4,4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erythroxylum oxycarpum,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escallonia myrtilloides,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,3,7,4,5,10,15,11,5,2,0,0
Escallonia paniculata,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,4,3,10,16,17,10,18,11,5,6,10,2,4,0,7,1,0,0,0,0,0,0
Escallonia pendula,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,2,1,5,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Eschweilera albiflora,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eschweilera antioquensis,0,0,0,2,0,1,8,2,1,0,1,0,1,0,1,0,0,5,4,6,7,5,15,9,16,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Eschweilera bogotensis,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eschweilera bracteosa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eschweilera caudiculata,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eschweilera coriacea,0,10,4,4,5,1,3,4,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eschweilera microcalyx,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eschweilera panamensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eschweilera sessilis,0,0,0,1,0,2,5,2,0,0,0,0,0,0,0,0,2,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
